method,split,seed,task,failure_family,episodes,failure_correct_count,actionable_count,mechanics_retained_count,nonactionable_count,false_alarm_count,success_count,mechanical_violation_count,damage_count,replan_attempt_count,replan_success_count,cost_sum,regret_sum,refinement_info_sum,refinement_count,abstraction_failure_accuracy,mechanics_retention_recall,false_refinement_alarm_rate,calibration_error,predicate_refinement_informativeness,task_success,mechanical_violation_rate,damage_unsafe_rate,recovery_replan_success,planning_cost,planning_regret_to_oracle
active_relational_abstraction,mechanics_ood_shift,4,tool_use_with_hidden_leverage,temporal_precondition_loss,84,35,0,0,83,81,54,12,14,0,0,23.597800,3.039725,16.906844,82,0.416667,0.000000,0.975904,0.075695,0.206181,0.642857,0.142857,0.166667,0.000000,0.280926,0.036187
active_relational_abstraction,mechanics_ood_shift,4,tool_use_with_hidden_leverage,tool_affordance_misabstraction,84,31,84,78,0,0,52,11,22,2,2,23.574600,7.450435,23.166448,76,0.369048,0.928571,0.000000,0.115545,0.304822,0.619048,0.130952,0.261905,1.000000,0.280650,0.088696
active_relational_abstraction,mechanics_ood_shift,4,container_insertion_clearance,erased_contact_force,84,40,84,74,0,0,47,19,11,2,0,23.001400,6.898878,29.970455,72,0.476190,0.880952,0.000000,0.099646,0.416256,0.559524,0.226190,0.130952,0.000000,0.273826,0.082130
active_relational_abstraction,mechanics_ood_shift,4,container_insertion_clearance,hidden_support_relation,84,44,84,82,0,0,47,23,8,1,0,23.871500,4.749376,30.952345,81,0.523810,0.976190,0.000000,0.145647,0.382128,0.559524,0.273810,0.095238,0.000000,0.284185,0.056540
active_relational_abstraction,mechanics_ood_shift,4,container_insertion_clearance,clearance_tolerance_collapse,84,38,84,80,0,0,42,18,16,1,1,26.162700,10.192318,21.844067,79,0.452381,0.952381,0.000000,0.129913,0.276507,0.500000,0.214286,0.190476,1.000000,0.311461,0.121337
active_relational_abstraction,mechanics_ood_shift,4,container_insertion_clearance,friction_state_aliasing,84,26,84,22,0,0,38,24,25,0,0,15.288400,23.016344,4.131032,22,0.309524,0.261905,0.000000,0.194608,0.187774,0.452381,0.285714,0.297619,0.000000,0.182005,0.274004
active_relational_abstraction,mechanics_ood_shift,4,container_insertion_clearance,deformable_constraint_erasure,84,37,84,83,0,0,48,19,16,3,1,26.875100,3.367598,26.939182,80,0.440476,0.988095,0.000000,0.168167,0.336740,0.571429,0.226190,0.190476,0.333333,0.319942,0.040090
active_relational_abstraction,mechanics_ood_shift,4,container_insertion_clearance,temporal_precondition_loss,84,33,0,0,84,80,49,13,14,0,0,23.280800,2.705540,15.495187,80,0.392857,0.000000,0.952381,0.119085,0.193690,0.583333,0.154762,0.166667,0.000000,0.277152,0.032209
active_relational_abstraction,mechanics_ood_shift,4,container_insertion_clearance,tool_affordance_misabstraction,84,37,84,79,0,0,52,17,10,1,0,23.665100,4.757204,27.332222,78,0.440476,0.940476,0.000000,0.143910,0.350413,0.619048,0.202381,0.119048,0.000000,0.281727,0.056633
active_relational_abstraction,mechanics_ood_shift,4,deformable_object_packing,erased_contact_force,84,39,84,79,0,0,52,17,13,0,0,23.432800,6.307361,30.342503,79,0.464286,0.940476,0.000000,0.196328,0.384082,0.619048,0.202381,0.154762,0.000000,0.278962,0.075088
active_relational_abstraction,mechanics_ood_shift,4,deformable_object_packing,hidden_support_relation,84,44,84,83,0,0,49,22,16,2,1,24.244600,5.629540,31.142080,81,0.523810,0.988095,0.000000,0.227628,0.384470,0.583333,0.261905,0.190476,0.500000,0.288626,0.067018
active_relational_abstraction,mechanics_ood_shift,4,deformable_object_packing,clearance_tolerance_collapse,84,36,84,83,0,0,50,17,16,4,2,26.947800,10.095997,21.148339,79,0.428571,0.988095,0.000000,0.104939,0.267700,0.595238,0.202381,0.190476,0.500000,0.320807,0.120190
active_relational_abstraction,mechanics_ood_shift,4,deformable_object_packing,friction_state_aliasing,84,38,84,21,0,0,23,43,26,0,0,15.192000,26.142665,4.656014,21,0.452381,0.250000,0.000000,0.361990,0.221715,0.273810,0.511905,0.309524,0.000000,0.180857,0.311222
active_relational_abstraction,mechanics_ood_shift,4,deformable_object_packing,deformable_constraint_erasure,84,36,84,82,0,0,46,18,18,1,1,26.294900,4.845698,26.171263,81,0.428571,0.976190,0.000000,0.074965,0.323102,0.547619,0.214286,0.214286,1.000000,0.313035,0.057687
active_relational_abstraction,mechanics_ood_shift,4,deformable_object_packing,temporal_precondition_loss,84,32,0,0,83,81,57,12,7,0,0,23.473600,2.463704,15.504743,82,0.380952,0.000000,0.975904,0.107192,0.189082,0.678571,0.142857,0.083333,0.000000,0.279448,0.029330
active_relational_abstraction,mechanics_ood_shift,4,deformable_object_packing,tool_affordance_misabstraction,84,37,84,79,0,0,39,18,13,1,0,23.521700,6.174850,27.087906,78,0.440476,0.940476,0.000000,0.123820,0.347281,0.464286,0.214286,0.154762,0.000000,0.280020,0.073510
active_relational_abstraction,mechanics_ood_shift,4,mobile_manipulation_with_occlusion,erased_contact_force,84,29,84,75,0,0,48,17,9,1,1,22.800900,7.836691,22.258320,74,0.345238,0.892857,0.000000,0.131828,0.300788,0.571429,0.202381,0.107143,1.000000,0.271439,0.093294
active_relational_abstraction,mechanics_ood_shift,4,mobile_manipulation_with_occlusion,hidden_support_relation,84,32,84,84,0,0,52,19,13,0,0,24.121800,5.884175,23.781409,84,0.380952,1.000000,0.000000,0.188712,0.283112,0.619048,0.226190,0.154762,0.000000,0.287164,0.070050
active_relational_abstraction,mechanics_ood_shift,4,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,84,39,84,82,0,0,49,11,11,1,1,26.332300,9.846646,21.563626,81,0.464286,0.976190,0.000000,0.079935,0.266218,0.583333,0.130952,0.130952,1.000000,0.313480,0.117222
active_relational_abstraction,mechanics_ood_shift,4,mobile_manipulation_with_occlusion,friction_state_aliasing,84,34,84,18,0,0,35,27,23,0,0,14.654400,23.488934,3.861569,18,0.404762,0.214286,0.000000,0.200948,0.214532,0.416667,0.321429,0.273810,0.000000,0.174457,0.279630
active_relational_abstraction,mechanics_ood_shift,4,mobile_manipulation_with_occlusion,deformable_constraint_erasure,84,43,84,81,0,0,52,14,20,0,0,26.151000,4.328962,31.018196,81,0.511905,0.964286,0.000000,0.175172,0.382941,0.619048,0.166667,0.238095,0.000000,0.311321,0.051535
active_relational_abstraction,mechanics_ood_shift,4,mobile_manipulation_with_occlusion,temporal_precondition_loss,84,34,0,0,84,82,50,8,11,0,0,23.432200,3.866388,15.727519,82,0.404762,0.000000,0.976190,0.097398,0.191799,0.595238,0.095238,0.130952,0.000000,0.278955,0.046028
active_relational_abstraction,mechanics_ood_shift,4,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,84,40,84,81,0,0,51,14,14,1,1,23.710500,5.645748,29.090948,80,0.476190,0.964286,0.000000,0.066905,0.363637,0.607143,0.166667,0.166667,1.000000,0.282268,0.067211
active_relational_abstraction,mechanics_ood_shift,5,tabletop_manipulation_with_support,erased_contact_force,84,42,84,78,0,0,53,19,18,0,0,23.088000,6.266800,31.749608,78,0.500000,0.928571,0.000000,0.182426,0.407046,0.630952,0.226190,0.214286,0.000000,0.274857,0.074605
active_relational_abstraction,mechanics_ood_shift,5,tabletop_manipulation_with_support,hidden_support_relation,84,34,84,84,0,0,57,17,9,2,1,24.371200,5.114634,24.895466,82,0.404762,1.000000,0.000000,0.146827,0.303603,0.678571,0.202381,0.107143,0.500000,0.290133,0.060889
active_relational_abstraction,mechanics_ood_shift,5,tabletop_manipulation_with_support,clearance_tolerance_collapse,84,38,84,83,0,0,49,17,16,2,2,26.758800,9.511127,23.558647,81,0.452381,0.988095,0.000000,0.124788,0.290847,0.583333,0.202381,0.190476,1.000000,0.318557,0.113228
active_relational_abstraction,mechanics_ood_shift,5,tabletop_manipulation_with_support,friction_state_aliasing,84,35,84,15,0,0,39,25,22,0,0,14.199600,25.106161,3.127038,15,0.416667,0.178571,0.000000,0.163335,0.208469,0.464286,0.297619,0.261905,0.000000,0.169043,0.298883
active_relational_abstraction,mechanics_ood_shift,5,tabletop_manipulation_with_support,deformable_constraint_erasure,84,34,84,81,0,0,41,19,13,2,1,26.359000,4.605318,23.507527,79,0.404762,0.964286,0.000000,0.132670,0.297564,0.488095,0.226190,0.154762,0.500000,0.313798,0.054825
active_relational_abstraction,mechanics_ood_shift,5,tabletop_manipulation_with_support,temporal_precondition_loss,84,29,0,0,84,84,52,10,6,0,0,23.542200,2.519398,13.457234,84,0.345238,0.000000,1.000000,0.046441,0.160205,0.619048,0.119048,0.071429,0.000000,0.280264,0.029993
active_relational_abstraction,mechanics_ood_shift,5,tabletop_manipulation_with_support,tool_affordance_misabstraction,84,28,84,82,0,0,52,12,11,1,1,24.177900,4.743964,20.636547,81,0.333333,0.976190,0.000000,0.240960,0.254772,0.619048,0.142857,0.130952,1.000000,0.287832,0.056476
active_relational_abstraction,mechanics_ood_shift,5,tool_use_with_hidden_leverage,erased_contact_force,84,48,84,77,0,0,54,18,17,3,3,23.431700,7.596931,36.376932,74,0.571429,0.916667,0.000000,0.121253,0.491580,0.642857,0.214286,0.202381,1.000000,0.278949,0.090440
active_relational_abstraction,mechanics_ood_shift,5,tool_use_with_hidden_leverage,hidden_support_relation,84,39,84,84,0,0,56,17,12,3,1,24.644700,5.907056,28.254010,81,0.464286,1.000000,0.000000,0.185588,0.348815,0.666667,0.202381,0.142857,0.333333,0.293389,0.070322
active_relational_abstraction,mechanics_ood_shift,5,tool_use_with_hidden_leverage,clearance_tolerance_collapse,84,35,84,83,0,0,41,21,13,2,1,26.664800,10.477462,20.249045,81,0.416667,0.988095,0.000000,0.071864,0.249988,0.488095,0.250000,0.154762,0.500000,0.317438,0.124732
active_relational_abstraction,mechanics_ood_shift,5,tool_use_with_hidden_leverage,friction_state_aliasing,84,38,84,12,0,0,31,35,27,1,1,13.781100,28.536807,1.383315,11,0.452381,0.142857,0.000000,0.266285,0.125756,0.369048,0.416667,0.321429,1.000000,0.164061,0.339724
active_relational_abstraction,mechanics_ood_shift,5,tool_use_with_hidden_leverage,deformable_constraint_erasure,84,37,84,83,0,0,46,11,20,2,1,26.664800,4.516431,26.550663,81,0.440476,0.988095,0.000000,0.135444,0.327786,0.547619,0.130952,0.238095,0.500000,0.317438,0.053767
active_relational_abstraction,mechanics_ood_shift,5,tool_use_with_hidden_leverage,temporal_precondition_loss,84,30,0,0,83,78,49,14,9,1,0,23.262100,3.415628,14.577699,78,0.357143,0.000000,0.939759,0.107239,0.186894,0.583333,0.166667,0.107143,0.000000,0.276930,0.040662
active_relational_abstraction,mechanics_ood_shift,5,tool_use_with_hidden_leverage,tool_affordance_misabstraction,84,39,84,84,0,0,53,17,13,1,1,24.737700,4.860717,30.505479,83,0.464286,1.000000,0.000000,0.138170,0.367536,0.630952,0.202381,0.154762,1.000000,0.294496,0.057866
active_relational_abstraction,mechanics_ood_shift,5,container_insertion_clearance,erased_contact_force,84,40,84,75,0,0,52,21,17,0,0,22.840200,6.295004,31.086371,75,0.476190,0.892857,0.000000,0.177016,0.414485,0.619048,0.250000,0.202381,0.000000,0.271907,0.074941
active_relational_abstraction,mechanics_ood_shift,5,container_insertion_clearance,hidden_support_relation,84,33,84,81,0,0,47,19,8,0,0,23.832600,5.230056,24.481737,81,0.392857,0.964286,0.000000,0.160775,0.302244,0.559524,0.226190,0.095238,0.000000,0.283721,0.062263
active_relational_abstraction,mechanics_ood_shift,5,container_insertion_clearance,clearance_tolerance_collapse,84,40,84,84,0,0,53,20,10,1,1,26.796700,8.528294,23.558983,83,0.476190,1.000000,0.000000,0.106530,0.283843,0.630952,0.238095,0.119048,1.000000,0.319008,0.101527
active_relational_abstraction,mechanics_ood_shift,5,container_insertion_clearance,friction_state_aliasing,84,41,84,21,0,0,37,32,24,1,1,15.175900,22.637527,3.595083,20,0.488095,0.250000,0.000000,0.219976,0.179754,0.440476,0.380952,0.285714,1.000000,0.180665,0.269494
active_relational_abstraction,mechanics_ood_shift,5,container_insertion_clearance,deformable_constraint_erasure,84,42,84,81,0,0,48,15,14,0,0,26.151000,4.131468,29.252667,81,0.500000,0.964286,0.000000,0.124091,0.361144,0.571429,0.178571,0.166667,0.000000,0.311321,0.049184
active_relational_abstraction,mechanics_ood_shift,5,container_insertion_clearance,temporal_precondition_loss,84,35,0,0,83,81,53,12,6,0,0,23.432200,2.222914,16.477389,82,0.416667,0.000000,0.975904,0.186069,0.200944,0.630952,0.142857,0.071429,0.000000,0.278955,0.026463
active_relational_abstraction,mechanics_ood_shift,5,container_insertion_clearance,tool_affordance_misabstraction,84,42,84,81,0,0,49,21,13,2,1,23.883200,4.019521,29.997951,79,0.500000,0.964286,0.000000,0.124293,0.379721,0.583333,0.250000,0.154762,0.500000,0.284324,0.047851
active_relational_abstraction,mechanics_ood_shift,5,deformable_object_packing,erased_contact_force,84,50,84,78,0,0,43,14,16,2,2,23.472800,6.577741,37.475248,76,0.595238,0.928571,0.000000,0.107513,0.493095,0.511905,0.166667,0.190476,1.000000,0.279438,0.078306
active_relational_abstraction,mechanics_ood_shift,5,deformable_object_packing,hidden_support_relation,84,36,84,82,0,0,45,19,14,0,0,24.508600,6.526052,27.507601,82,0.428571,0.976190,0.000000,0.139662,0.335459,0.535714,0.226190,0.166667,0.000000,0.291769,0.077691
active_relational_abstraction,mechanics_ood_shift,5,deformable_object_packing,clearance_tolerance_collapse,84,47,84,81,0,0,51,17,15,3,2,26.500500,11.073122,26.326064,78,0.559524,0.964286,0.000000,0.141067,0.337514,0.607143,0.202381,0.178571,0.666667,0.315482,0.131823
active_relational_abstraction,mechanics_ood_shift,5,deformable_object_packing,friction_state_aliasing,84,35,84,17,0,0,38,24,18,1,1,14.605500,26.490542,3.388881,16,0.416667,0.202381,0.000000,0.218993,0.211805,0.452381,0.285714,0.214286,1.000000,0.173875,0.315364
active_relational_abstraction,mechanics_ood_shift,5,deformable_object_packing,deformable_constraint_erasure,84,34,84,84,0,0,50,21,12,2,2,26.742200,3.925737,25.066154,82,0.404762,1.000000,0.000000,0.100244,0.305685,0.595238,0.250000,0.142857,1.000000,0.318360,0.046735
active_relational_abstraction,mechanics_ood_shift,5,deformable_object_packing,temporal_precondition_loss,84,32,0,0,81,79,42,15,11,0,0,23.432200,2.441161,15.586822,82,0.380952,0.000000,0.975309,0.190038,0.190083,0.500000,0.178571,0.130952,0.000000,0.278955,0.029061
active_relational_abstraction,mechanics_ood_shift,5,deformable_object_packing,tool_affordance_misabstraction,84,37,84,83,0,0,53,20,12,2,0,24.327400,4.666011,27.731884,81,0.440476,0.988095,0.000000,0.149661,0.342369,0.630952,0.238095,0.142857,0.000000,0.289612,0.055548
active_relational_abstraction,mechanics_ood_shift,5,mobile_manipulation_with_occlusion,erased_contact_force,84,42,84,82,0,0,49,19,11,1,0,24.138100,5.118272,33.218935,81,0.500000,0.976190,0.000000,0.088222,0.410110,0.583333,0.226190,0.130952,0.000000,0.287358,0.060932
active_relational_abstraction,mechanics_ood_shift,5,mobile_manipulation_with_occlusion,hidden_support_relation,84,35,84,82,0,0,54,15,11,1,0,24.262300,6.506687,26.547998,81,0.416667,0.976190,0.000000,0.167488,0.327753,0.642857,0.178571,0.130952,0.000000,0.288837,0.077461
active_relational_abstraction,mechanics_ood_shift,5,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,84,38,84,80,0,0,43,17,9,0,0,26.013200,10.708948,22.520775,80,0.452381,0.952381,0.000000,0.154286,0.281510,0.511905,0.202381,0.107143,0.000000,0.309681,0.127487
active_relational_abstraction,mechanics_ood_shift,5,mobile_manipulation_with_occlusion,friction_state_aliasing,84,31,84,17,0,0,34,23,26,1,1,14.518700,23.665756,1.178328,16,0.369048,0.202381,0.000000,0.236598,0.073645,0.404762,0.273810,0.309524,1.000000,0.172842,0.281735
active_relational_abstraction,mechanics_ood_shift,5,mobile_manipulation_with_occlusion,deformable_constraint_erasure,84,31,84,81,0,0,51,13,14,3,2,26.281500,4.391477,22.265100,78,0.369048,0.964286,0.000000,0.185467,0.285450,0.607143,0.154762,0.166667,0.666667,0.312875,0.052279
active_relational_abstraction,mechanics_ood_shift,5,mobile_manipulation_with_occlusion,temporal_precondition_loss,84,32,0,0,84,82,58,12,15,0,0,23.515000,3.929439,15.629374,82,0.380952,0.000000,0.976190,0.250481,0.190602,0.690476,0.142857,0.178571,0.000000,0.279940,0.046779
active_relational_abstraction,mechanics_ood_shift,5,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,84,41,84,83,0,0,45,12,16,1,1,24.151700,4.958282,30.204829,82,0.488095,0.988095,0.000000,0.114577,0.368352,0.535714,0.142857,0.190476,1.000000,0.287520,0.059027
active_relational_abstraction,mechanics_ood_shift,6,tabletop_manipulation_with_support,erased_contact_force,84,46,84,76,0,0,50,18,15,0,0,23.019400,7.132612,35.251475,76,0.547619,0.904762,0.000000,0.193569,0.463835,0.595238,0.214286,0.178571,0.000000,0.274040,0.084912
active_relational_abstraction,mechanics_ood_shift,6,tabletop_manipulation_with_support,hidden_support_relation,84,40,84,80,0,0,50,17,14,0,0,23.653400,6.667259,29.367869,80,0.476190,0.952381,0.000000,0.064255,0.367098,0.595238,0.202381,0.166667,0.000000,0.281588,0.079372
active_relational_abstraction,mechanics_ood_shift,6,tabletop_manipulation_with_support,clearance_tolerance_collapse,84,47,84,83,0,0,50,18,14,0,0,26.592200,9.685629,26.658250,83,0.559524,0.988095,0.000000,0.107743,0.321184,0.595238,0.214286,0.166667,0.000000,0.316574,0.115305
active_relational_abstraction,mechanics_ood_shift,6,tabletop_manipulation_with_support,friction_state_aliasing,84,40,84,15,0,0,25,31,24,0,0,14.075400,24.898575,1.757611,15,0.476190,0.178571,0.000000,0.335349,0.117174,0.297619,0.369048,0.285714,0.000000,0.167564,0.296412
active_relational_abstraction,mechanics_ood_shift,6,tabletop_manipulation_with_support,deformable_constraint_erasure,84,32,84,80,0,0,50,19,18,0,0,25.764800,4.833076,24.139808,80,0.380952,0.952381,0.000000,0.107952,0.301748,0.595238,0.226190,0.214286,0.000000,0.306724,0.057537
active_relational_abstraction,mechanics_ood_shift,6,tabletop_manipulation_with_support,temporal_precondition_loss,84,32,0,0,84,84,56,11,6,0,0,23.625000,2.509047,14.912708,84,0.380952,0.000000,1.000000,0.212225,0.177532,0.666667,0.130952,0.071429,0.000000,0.281250,0.029870
active_relational_abstraction,mechanics_ood_shift,6,tabletop_manipulation_with_support,tool_affordance_misabstraction,84,40,84,80,0,0,41,18,11,2,1,23.820000,5.490658,27.861773,78,0.476190,0.952381,0.000000,0.109452,0.357202,0.488095,0.214286,0.130952,0.500000,0.283571,0.065365
active_relational_abstraction,mechanics_ood_shift,6,tool_use_with_hidden_leverage,erased_contact_force,84,42,84,78,0,0,48,19,14,1,0,23.331300,7.370583,32.870329,77,0.500000,0.928571,0.000000,0.129402,0.426887,0.571429,0.226190,0.166667,0.000000,0.277754,0.087745
active_relational_abstraction,mechanics_ood_shift,6,tool_use_with_hidden_leverage,hidden_support_relation,84,36,84,84,0,0,47,13,6,3,3,24.396300,5.996614,25.548905,81,0.428571,1.000000,0.000000,0.185331,0.315419,0.559524,0.154762,0.071429,1.000000,0.290432,0.071388
active_relational_abstraction,mechanics_ood_shift,6,tool_use_with_hidden_leverage,clearance_tolerance_collapse,84,41,84,83,0,0,43,10,17,2,1,26.582000,10.435024,24.753159,81,0.488095,0.988095,0.000000,0.110379,0.305595,0.511905,0.119048,0.202381,0.500000,0.316452,0.124226
active_relational_abstraction,mechanics_ood_shift,6,tool_use_with_hidden_leverage,friction_state_aliasing,84,36,84,18,0,0,39,32,26,0,0,14.820000,26.350181,6.338426,18,0.428571,0.214286,0.000000,0.236176,0.352135,0.464286,0.380952,0.309524,0.000000,0.176429,0.313693
active_relational_abstraction,mechanics_ood_shift,6,tool_use_with_hidden_leverage,deformable_constraint_erasure,84,39,84,83,0,0,47,14,19,2,0,26.416400,4.519087,27.681608,81,0.464286,0.988095,0.000000,0.118461,0.341748,0.559524,0.166667,0.226190,0.000000,0.314481,0.053799
active_relational_abstraction,mechanics_ood_shift,6,tool_use_with_hidden_leverage,temporal_precondition_loss,84,30,0,0,84,84,58,14,11,1,1,23.868300,2.522978,14.605608,83,0.357143,0.000000,1.000000,0.092407,0.175971,0.690476,0.166667,0.130952,1.000000,0.284146,0.030035
active_relational_abstraction,mechanics_ood_shift,6,tool_use_with_hidden_leverage,tool_affordance_misabstraction,84,34,84,84,0,0,48,16,11,0,0,24.246000,4.936828,26.187660,84,0.404762,1.000000,0.000000,0.133114,0.311758,0.571429,0.190476,0.130952,0.000000,0.288643,0.058772
active_relational_abstraction,mechanics_ood_shift,6,container_insertion_clearance,erased_contact_force,84,40,84,77,0,0,51,22,13,0,0,22.950200,5.533105,30.487400,77,0.476190,0.916667,0.000000,0.185193,0.395940,0.607143,0.261905,0.154762,0.000000,0.273217,0.065870
active_relational_abstraction,mechanics_ood_shift,6,container_insertion_clearance,hidden_support_relation,84,40,84,83,0,0,49,24,10,0,0,24.025400,4.479283,28.659753,83,0.476190,0.988095,0.000000,0.140878,0.345298,0.583333,0.285714,0.119048,0.000000,0.286017,0.053325
active_relational_abstraction,mechanics_ood_shift,6,container_insertion_clearance,clearance_tolerance_collapse,84,42,84,83,0,0,48,20,19,1,1,26.658900,9.005332,23.953409,82,0.500000,0.988095,0.000000,0.141280,0.292115,0.571429,0.238095,0.226190,1.000000,0.317368,0.107206
active_relational_abstraction,mechanics_ood_shift,6,container_insertion_clearance,friction_state_aliasing,84,35,84,25,0,0,34,27,23,1,0,15.851300,22.463661,1.615787,24,0.416667,0.297619,0.000000,0.217979,0.067324,0.404762,0.321429,0.273810,0.000000,0.188706,0.267425
active_relational_abstraction,mechanics_ood_shift,6,container_insertion_clearance,deformable_constraint_erasure,84,32,84,83,0,0,41,16,15,3,1,26.626700,3.236378,21.708222,80,0.380952,0.988095,0.000000,0.063735,0.271353,0.488095,0.190476,0.178571,0.333333,0.316985,0.038528
active_relational_abstraction,mechanics_ood_shift,6,container_insertion_clearance,temporal_precondition_loss,84,30,0,0,84,84,53,14,8,0,0,23.790600,1.797000,14.453291,84,0.357143,0.000000,1.000000,0.146291,0.172063,0.630952,0.166667,0.095238,0.000000,0.283221,0.021393
active_relational_abstraction,mechanics_ood_shift,6,container_insertion_clearance,tool_affordance_misabstraction,84,34,84,84,0,0,45,14,11,1,1,24.229900,2.652999,24.809194,83,0.404762,1.000000,0.000000,0.142932,0.298906,0.535714,0.166667,0.130952,1.000000,0.288451,0.031583
active_relational_abstraction,mechanics_ood_shift,6,deformable_object_packing,erased_contact_force,84,39,84,80,0,0,53,16,12,1,0,23.659500,5.711588,29.544193,79,0.464286,0.952381,0.000000,0.125750,0.373977,0.630952,0.190476,0.142857,0.000000,0.281661,0.067995
active_relational_abstraction,mechanics_ood_shift,6,deformable_object_packing,hidden_support_relation,84,42,84,84,0,0,51,15,9,0,0,24.246000,5.335418,31.364662,84,0.500000,1.000000,0.000000,0.144264,0.373389,0.607143,0.178571,0.107143,0.000000,0.288643,0.063517
active_relational_abstraction,mechanics_ood_shift,6,deformable_object_packing,clearance_tolerance_collapse,84,32,84,83,0,0,44,15,10,0,0,26.509400,10.387171,20.438113,83,0.380952,0.988095,0.000000,0.105415,0.246242,0.523810,0.178571,0.119048,0.000000,0.315588,0.123657
active_relational_abstraction,mechanics_ood_shift,6,deformable_object_packing,friction_state_aliasing,84,34,84,15,0,0,35,32,25,0,0,14.241000,27.076457,2.911595,15,0.404762,0.178571,0.000000,0.274739,0.194106,0.416667,0.380952,0.297619,0.000000,0.169536,0.322339
active_relational_abstraction,mechanics_ood_shift,6,deformable_object_packing,deformable_constraint_erasure,84,29,84,84,0,0,51,16,18,1,1,26.570500,3.840955,21.658113,83,0.345238,1.000000,0.000000,0.204898,0.260941,0.607143,0.190476,0.214286,1.000000,0.316315,0.045726
active_relational_abstraction,mechanics_ood_shift,6,deformable_object_packing,temporal_precondition_loss,84,31,0,0,79,76,49,7,7,0,0,23.377200,2.708432,15.021151,81,0.369048,0.000000,0.962025,0.127422,0.185446,0.583333,0.083333,0.083333,0.000000,0.278300,0.032243
active_relational_abstraction,mechanics_ood_shift,6,deformable_object_packing,tool_affordance_misabstraction,84,36,84,79,0,0,48,19,13,1,1,23.397500,6.214615,26.678762,78,0.428571,0.940476,0.000000,0.090981,0.342035,0.571429,0.226190,0.154762,1.000000,0.278542,0.073984
active_relational_abstraction,mechanics_ood_shift,6,mobile_manipulation_with_occlusion,erased_contact_force,84,29,84,82,0,0,48,13,11,3,1,24.183700,5.222811,23.183149,79,0.345238,0.976190,0.000000,0.100827,0.293458,0.571429,0.154762,0.130952,0.333333,0.287901,0.062176
active_relational_abstraction,mechanics_ood_shift,6,mobile_manipulation_with_occlusion,hidden_support_relation,84,31,84,84,0,0,50,17,14,1,0,24.206700,5.816827,22.909293,83,0.369048,1.000000,0.000000,0.128571,0.276016,0.595238,0.202381,0.166667,0.000000,0.288175,0.069248
active_relational_abstraction,mechanics_ood_shift,6,mobile_manipulation_with_occlusion,clearance_tolerance_collapse,84,40,84,80,0,0,45,17,14,6,2,26.357000,10.153785,21.669445,74,0.476190,0.952381,0.000000,0.131828,0.292830,0.535714,0.202381,0.166667,0.333333,0.313774,0.120878
active_relational_abstraction,mechanics_ood_shift,6,mobile_manipulation_with_occlusion,friction_state_aliasing,84,23,84,21,0,0,45,22,23,0,0,15.192000,22.060635,3.151048,21,0.273810,0.250000,0.000000,0.196327,0.150050,0.535714,0.261905,0.273810,0.000000,0.180857,0.262627
active_relational_abstraction,mechanics_ood_shift,6,mobile_manipulation_with_occlusion,deformable_constraint_erasure,84,41,84,82,0,0,51,15,15,3,3,26.626300,4.025128,28.492862,79,0.488095,0.976190,0.000000,0.138315,0.360669,0.607143,0.178571,0.178571,1.000000,0.316980,0.047918
active_relational_abstraction,mechanics_ood_shift,6,mobile_manipulation_with_occlusion,temporal_precondition_loss,84,36,0,0,84,81,51,12,15,0,0,23.128800,4.074671,16.658116,81,0.428571,0.000000,0.964286,0.096170,0.205656,0.607143,0.142857,0.178571,0.000000,0.275343,0.048508
active_relational_abstraction,mechanics_ood_shift,6,mobile_manipulation_with_occlusion,tool_affordance_misabstraction,84,30,84,82,0,0,46,16,10,1,0,23.931100,5.269317,22.120939,81,0.357143,0.976190,0.000000,0.078294,0.273098,0.547619,0.190476,0.119048,0.000000,0.284894,0.062730
llm_tamp_failure_reasoning,mechanics_ood_shift,0,tabletop_manipulation_with_support,erased_contact_force,84,37,84,81,0,0,55,14,16,9,8,28.332400,6.203660,26.980105,72,0.440476,0.964286,0.000000,0.162912,0.374724,0.654762,0.166667,0.190476,0.888889,0.337290,0.073853
llm_tamp_failure_reasoning,mechanics_ood_shift,0,tabletop_manipulation_with_support,hidden_support_relation,84,39,84,83,0,0,62,16,9,75,57,34.150600,1.165725,0.053344,8,0.464286,0.988095,0.000000,0.185305,0.006668,0.738095,0.190476,0.107143,0.760000,0.406555,0.013878
llm_tamp_failure_reasoning,mechanics_ood_shift,0,tabletop_manipulation_with_support,clearance_tolerance_collapse,84,30,84,83,0,0,55,12,6,71,49,33.807900,1.947851,0.725013,12,0.357143,0.988095,0.000000,0.119548,0.060418,0.654762,0.142857,0.071429,0.690141,0.402475,0.023189
llm_tamp_failure_reasoning,mechanics_ood_shift,0,tabletop_manipulation_with_support,friction_state_aliasing,84,23,84,22,0,0,39,29,14,7,6,17.555000,23.069017,0.262035,15,0.273810,0.261905,0.000000,0.211699,0.017469,0.464286,0.345238,0.166667,0.857143,0.208988,0.274631
